72:72:0.0:b'password#STA:TxTest;TM:1556949025;DISK:7194608.43;PPT:59.6;SQ:16.NET:1#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870079;DISK:7132864.44;PPT:52.6;SQ:18.;NET:43#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870100;DISK:7132860.44;PPT:54.2;SQ:18.;NET:14#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870127;DISK:7132844.44;PPT:54.2;SQ:18.;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870148;DISK:7132840.44;PPT:53.7;SQ:18.;NET:34#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870176;DISK:7132836.44;PPT:52.6;SQ:18.;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870198;DISK:7132828.44;PPT:53.2;SQ:18.;NET:15#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870233;DISK:7132816.44;PPT:52.6;SQ:18.;NET:25#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870254;DISK:7132812.44;PPT:53.2;SQ:18.;NET:35#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870283;DISK:7132804.44;PPT:52.1;SQ:18.;NET:45#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870303;DISK:7132796.44;PPT:53.2;SQ:18.;NET:16#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870331;DISK:7132792.44;PPT:52.6;SQ:18.;NET:26#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870351;DISK:7132784.44;PPT:53.7;SQ:18.;NET:36#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870380;DISK:7132780.44;PPT:53.7;SQ:18.;NET:46#\n'
127:127:0.0:b'[11450.390999] Under-voltage detected! (0x00050005)\r\npassword#STA:TxTest;TM:1557870401;DISK:7132776.44;PPT:53.2;SQ:18.;NET:17#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870429;DISK:7132768.44;PPT:53.7;SQ:18.;NET:27#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870449;DISK:7132752.44;PPT:54.2;SQ:18.;NET:37#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557870478;DISK:7132744.44;PPT:54.2;SQ:18.;NET:47#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557882011;DISK:7131396.44;PPT:53.2;SQ:22.;NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557882055;DISK:7131392.44;PPT:50.5;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557882082;DISK:7131384.44;PPT:50.5;NET:3#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557882110;DISK:7131368.44;PPT:49.9;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882183;DISK:7131360.44;PPT:51.5;SQ:22.;NET:20#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557882211;DISK:7131352.44;PPT:49.4;NET:30#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882269;DISK:7131340.44;PPT:49.4;SQ:22.;NET:11#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882357;DISK:7131320.44;PPT:50.5;SQ:22.;NET:41#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882537;DISK:7131288.44;PPT:50.5;SQ:22.;NET:13#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882586;DISK:7131272.44;PPT:50.5;SQ:22.;NET:33#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557882623;DISK:7131264.44;PPT:49.4;NET:43#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557882645;DISK:7131260.44;PPT:49.4;NET:14#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882674;DISK:7131252.44;PPT:49.9;SQ:22.;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882695;DISK:7131240.44;PPT:50.5;SQ:22.;NET:34#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882724;DISK:7131232.44;PPT:49.4;SQ:22.;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882745;DISK:7131224.44;PPT:49.4;SQ:22.;NET:15#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882774;DISK:7131220.44;PPT:49.4;SQ:22.;NET:25#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557882802;DISK:7131216.44;PPT:49.4;NET:35#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882832;DISK:7131208.44;PPT:49.4;SQ:22.;NET:45#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882905;DISK:7131196.44;PPT:51.5;SQ:22.;NET:26#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557882925;DISK:7131188.44;PPT:49.9;SQ:22.;NET:36#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883072;DISK:7131156.44;PPT:51.5;SQ:22.;NET:27#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557883092;DISK:7131152.44;PPT:49.9;NET:37#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557883177;DISK:7131124.44;PPT:53.7;NET:7#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557883352;DISK:7131064.44;PPT:51.5;SQ:22.;NET:3#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557883381;DISK:7131056.44;PPT:50.5;SQ:22.;NET:4#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557883480;DISK:7131036.44;PPT:51.;NET:30#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883627;DISK:7131012.44;PPT:49.9;SQ:22.;NET:31#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557883657;DISK:7131000.44;PPT:50.5;NET:41#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883722;DISK:7130980.44;PPT:50.5;SQ:22.;NET:22#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883742;DISK:7130976.44;PPT:49.4;SQ:22.;NET:32#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883771;DISK:7130968.44;PPT:49.4;SQ:22.;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557883792;DISK:7130964.44;PPT:50.5;NET:13#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883822;DISK:7130956.44;PPT:49.9;SQ:22.;NET:23#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883844;DISK:7130948.44;PPT:49.4;SQ:22.;NET:33#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557883873;DISK:7130944.44;PPT:49.4;NET:43#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557883896;DISK:7130940.44;PPT:49.4;NET:14#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883923;DISK:7130932.44;PPT:49.4;SQ:22.;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557883951;DISK:7130928.44;PPT:49.4;SQ:22.;NET:34#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884011;DISK:7130908.44;PPT:49.9;SQ:22.;NET:15#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884040;DISK:7130904.44;PPT:49.4;SQ:22.;NET:25#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884068;DISK:7130896.44;PPT:49.9;SQ:22.;NET:35#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884098;DISK:7130892.44;PPT:49.4;SQ:22.;NET:45#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884120;DISK:7130888.44;PPT:49.4;SQ:22.;NET:16#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884149;DISK:7130880.44;PPT:49.4;SQ:22.;NET:26#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884169;DISK:7130868.44;PPT:49.4;SQ:22.;NET:36#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884206;DISK:7130860.44;PPT:49.4;SQ:22.;NET:46#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884236;DISK:7130856.44;PPT:50.5;SQ:22.;NET:17#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884271;DISK:7130848.44;PPT:49.4;SQ:22.;NET:27#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884293;DISK:7130840.44;PPT:49.4;SQ:22.;NET:37#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884329;DISK:7130832.44;PPT:49.9;SQ:22.;NET:47#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557884444;DISK:7130788.44;PPT:56.4;SQ:22.;NET:1#\n'
72:72:0.0:b'password#STA:TxTest;TM:1557884478;DISK:7130776.44;PPT:51.;SQ:22.;NET:2#\n'
72:72:0.0:b'password#STA:TxTest;TM:1557884497;DISK:7130764.44;PPT:51.;SQ:22.;NET:3#\n'
72:72:0.0:b'password#STA:TxTest;TM:1557884526;DISK:7130756.44;PPT:51.;SQ:22.;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884553;DISK:7130752.44;PPT:50.5;SQ:22.;NET:10#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884583;DISK:7130744.44;PPT:50.5;SQ:22.;NET:20#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884610;DISK:7130736.44;PPT:50.5;SQ:22.;NET:30#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884640;DISK:7130732.44;PPT:49.9;SQ:22.;NET:40#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884661;DISK:7130728.44;PPT:49.9;SQ:22.;NET:11#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884697;DISK:7130720.44;PPT:50.5;SQ:22.;NET:21#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884717;DISK:7130716.44;PPT:49.4;SQ:22.;NET:31#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884746;DISK:7130708.44;PPT:49.9;SQ:22.;NET:41#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884767;DISK:7130700.44;PPT:49.9;SQ:22.;NET:12#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884797;DISK:7130696.44;PPT:49.9;SQ:22.;NET:22#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884817;DISK:7130692.44;PPT:49.9;SQ:22.;NET:32#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884847;DISK:7130684.44;PPT:49.9;SQ:22.;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557884869;DISK:7130680.44;PPT:49.4;NET:13#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884899;DISK:7130668.44;PPT:49.9;SQ:22.;NET:23#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884920;DISK:7130660.44;PPT:49.4;SQ:22.;NET:33#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884949;DISK:7130652.44;PPT:49.4;SQ:22.;NET:43#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557884970;DISK:7130644.44;PPT:49.4;SQ:22.;NET:14#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885006;DISK:7130636.44;PPT:49.9;SQ:22.;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885026;DISK:7130632.44;PPT:48.9;SQ:22.;NET:34#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885055;DISK:7130624.44;PPT:49.9;SQ:22.;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885076;DISK:7130620.44;PPT:49.4;SQ:22.;NET:15#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885106;DISK:7130612.44;PPT:50.5;SQ:22.;NET:25#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885128;DISK:7130604.44;PPT:49.4;SQ:22.;NET:35#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885179;DISK:7130592.44;PPT:49.4;SQ:22.;NET:16#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885208;DISK:7130584.44;PPT:49.4;SQ:22.;NET:26#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885229;DISK:7130580.44;PPT:49.4;SQ:22.;NET:36#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885258;DISK:7130568.44;PPT:49.4;SQ:22.;NET:46#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885279;DISK:7130564.44;PPT:49.4;SQ:22.;NET:17#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885315;DISK:7130560.44;PPT:49.4;SQ:22.;NET:27#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885335;DISK:7130552.44;PPT:49.4;SQ:22.;NET:37#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557885364;DISK:7130548.44;PPT:49.4;NET:47#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557885611;DISK:7130488.44;PPT:53.7;SQ:22.;NET:1#\n'
72:72:0.0:b'password#STA:TxTest;TM:1557885646;DISK:7130476.44;PPT:51.;SQ:22.;NET:2#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557885666;DISK:7130472.44;PPT:50.5;SQ:22.;NET:3#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557885694;DISK:7130468.44;PPT:50.5;SQ:22.;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885715;DISK:7130460.44;PPT:50.5;SQ:22.;NET:10#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885744;DISK:7130452.44;PPT:49.9;SQ:22.;NET:20#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885816;DISK:7130440.44;PPT:51.5;SQ:22.;NET:40#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885837;DISK:7130436.44;PPT:50.5;SQ:22.;NET:11#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557885880;DISK:7130428.44;PPT:50.5;NET:21#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557885961;DISK:7130408.44;PPT:50.5;SQ:22.;NET:12#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886017;DISK:7130396.44;PPT:49.9;SQ:22.;NET:32#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886054;DISK:7130388.44;PPT:50.5;SQ:22.;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557886075;DISK:7130380.44;PPT:49.4;NET:13#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886104;DISK:7130372.44;PPT:49.4;SQ:22.;NET:23#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886124;DISK:7130368.44;PPT:49.4;SQ:22.;NET:33#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886154;DISK:7130360.44;PPT:49.4;SQ:22.;NET:43#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886176;DISK:7130352.44;PPT:49.4;SQ:22.;NET:14#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886212;DISK:7130344.44;PPT:49.4;SQ:22.;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886232;DISK:7130340.44;PPT:49.4;SQ:22.;NET:34#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886276;DISK:7130332.44;PPT:49.4;SQ:22.;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886297;DISK:7130328.44;PPT:49.4;SQ:22.;NET:15#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886326;DISK:7130316.44;PPT:49.4;SQ:22.;NET:25#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886354;DISK:7130312.44;PPT:49.4;SQ:22.;NET:35#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886383;DISK:7130304.44;PPT:50.5;SQ:22.;NET:45#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886412;DISK:7130296.44;PPT:50.5;SQ:22.;NET:16#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886440;DISK:7130292.44;PPT:49.4;SQ:22.;NET:26#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886526;DISK:7130280.44;PPT:50.5;SQ:22.;NET:46#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886548;DISK:7130268.44;PPT:49.4;SQ:22.;NET:17#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886584;DISK:7130260.44;PPT:49.4;SQ:22.;NET:27#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886604;DISK:7130256.44;PPT:49.4;SQ:22.;NET:37#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557886633;DISK:7130244.44;PPT:49.9;SQ:22.;NET:47#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557886674;DISK:7130232.44;PPT:53.2;NET:7#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557956862;DISK:7130188.44;PPT:55.3;SQ:22.;NET:1#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557956888;DISK:7130176.44;PPT:52.1;SQ:22.;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557956908;DISK:7130168.44;PPT:51.5;NET:3#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557956958;DISK:7130156.44;PPT:50.5;SQ:22.;NET:10#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557957030;DISK:7130136.44;PPT:51.;SQ:22.;NET:30#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957087;DISK:7130124.44;PPT:50.5;SQ:22.;NET:11#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957115;DISK:7130120.44;PPT:49.4;SQ:22.;NET:21#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957143;DISK:7130116.44;PPT:49.9;SQ:22.;NET:31#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957172;DISK:7130108.44;PPT:49.4;SQ:22.;NET:41#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957194;DISK:7130104.44;PPT:49.9;SQ:22.;NET:12#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957230;DISK:7130092.44;PPT:49.9;SQ:22.;NET:22#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957287;DISK:7130080.44;PPT:49.4;SQ:22.;NET:42#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957308;DISK:7130072.44;PPT:49.4;SQ:22.;NET:13#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957337;DISK:7130068.44;PPT:49.4;SQ:22.;NET:23#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957365;DISK:7130064.44;PPT:50.5;SQ:22.;NET:33#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957490;DISK:7130036.44;PPT:50.5;SQ:22.;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957510;DISK:7130032.44;PPT:49.4;SQ:22.;NET:34#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957547;DISK:7130024.44;PPT:49.4;SQ:22.;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957568;DISK:7130020.44;PPT:49.9;SQ:22.;NET:15#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957597;DISK:7130012.44;PPT:49.4;SQ:22.;NET:25#\n'
48:48:0.0:b'password#STA:TxTest;TM:1557957612;SQ:22.;NET:1#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957653;DISK:7129992.44;PPT:49.4;SQ:22.;NET:35#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557957682;NET:45#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557957704;DISK:7129980.44;PPT:49.4;SQ:22.;NET:3#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957740;DISK:7129972.44;PPT:49.4;SQ:22.;NET:16#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557957768;DISK:7129960.44;PPT:49.4;SQ:22.;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957788;DISK:7129956.44;PPT:49.4;SQ:22.;NET:10#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557957825;NET:20#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957921;DISK:7129928.44;PPT:50.5;SQ:22.;NET:11#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557957951;DISK:7129920.44;PPT:49.9;SQ:22.;NET:21#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557957995;DISK:7129884.44;PPT:56.4;NET:7#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557958086;DISK:7129808.44;PPT:63.4;NET:46#\n'
49:49:0.0:b'password#STA:TxTest;TM:1557958090;SQ:22.;NET:17#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958145;DISK:7129780.44;PPT:53.2;SQ:22.;NET:37#\n'
41:41:0.0:b'password#STA:TxTest;TM:1557958144;NET:2#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958293;DISK:7129672.44;PPT:65.5;SQ:22.;NET:26#\n'
49:49:0.0:b'password#STA:TxTest;TM:1557958296;SQ:22.;NET:36#\n'
48:48:0.0:b'password#STA:TxTest;TM:1557958296;SQ:22.;NET:1#\n'
49:49:0.0:b'password#STA:TxTest;TM:1557958344;SQ:22.;NET:46#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557958392;NET:17#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557958422;DISK:7129620.44;PPT:52.6;SQ:22.;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958444;DISK:7129612.44;PPT:51.5;SQ:22.;NET:37#\n'
72:72:0.0:b'password#STA:TxTest;TM:1557958642;DISK:7129524.44;PPT:58.;SQ:22.;NET:1#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557958669;DISK:7129512.44;PPT:53.7;SQ:22.;NET:2#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557958688;DISK:7129508.44;PPT:52.6;SQ:22.;NET:3#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557958716;DISK:7129496.44;PPT:52.1;SQ:22.;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958738;DISK:7129492.44;PPT:52.1;SQ:22.;NET:10#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958766;DISK:7129488.44;PPT:52.1;SQ:22.;NET:20#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958786;DISK:7129484.44;PPT:51.5;SQ:22.;NET:30#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958815;DISK:7129476.44;PPT:51.5;SQ:22.;NET:40#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958836;DISK:7129472.44;PPT:51.5;SQ:22.;NET:11#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958865;DISK:7129460.44;PPT:50.5;SQ:22.;NET:21#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557958885;DISK:7129456.44;PPT:51.;NET:31#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557958916;DISK:7129448.44;PPT:51.;SQ:22.;NET:41#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958938;DISK:7129440.44;PPT:51.5;SQ:22.;NET:12#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557958974;DISK:7129424.44;PPT:50.5;SQ:22.;NET:22#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557958994;DISK:7129420.44;PPT:51.;SQ:22.;NET:32#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959030;DISK:7129412.44;PPT:50.5;SQ:22.;NET:42#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959052;DISK:7129404.44;PPT:50.5;SQ:22.;NET:13#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959081;DISK:7129396.44;PPT:50.5;SQ:22.;NET:23#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557959108;DISK:7129392.44;PPT:51.;SQ:22.;NET:33#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959159;DISK:7129380.44;PPT:50.5;SQ:22.;NET:14#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557959188;DISK:7129376.44;PPT:49.4;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959209;DISK:7129368.44;PPT:50.5;SQ:22.;NET:34#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959245;DISK:7129360.44;PPT:49.9;SQ:22.;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959303;DISK:7129348.44;PPT:50.5;SQ:22.;NET:25#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959330;DISK:7129344.44;PPT:50.5;SQ:22.;NET:35#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959361;DISK:7129340.44;PPT:50.5;SQ:22.;NET:45#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959383;DISK:7129332.44;PPT:49.4;SQ:22.;NET:16#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959412;DISK:7129324.44;PPT:49.4;SQ:22.;NET:26#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959432;DISK:7129320.44;PPT:50.5;SQ:22.;NET:36#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959508;DISK:7129300.44;PPT:50.5;SQ:22.;NET:17#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557959537;DISK:7129292.44;PPT:49.9;NET:27#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959564;DISK:7129288.44;PPT:49.4;SQ:22.;NET:37#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557959594;DISK:7129280.44;PPT:49.4;SQ:22.;NET:47#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557961212;DISK:7129244.44;PPT:53.2;SQ:22.;NET:1#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557961239;DISK:7129236.44;PPT:50.5;SQ:22.;NET:2#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557961266;DISK:7129232.44;PPT:49.9;SQ:22.;NET:3#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557961301;DISK:7129216.44;PPT:49.4;SQ:22.;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961322;DISK:7129212.44;PPT:50.5;SQ:22.;NET:10#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961357;DISK:7129208.44;PPT:49.9;SQ:22.;NET:20#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961378;DISK:7129200.44;PPT:49.4;SQ:22.;NET:30#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961415;DISK:7129196.44;PPT:49.9;SQ:22.;NET:40#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961436;DISK:7129192.44;PPT:49.4;SQ:22.;NET:11#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961464;DISK:7129176.44;PPT:49.4;SQ:22.;NET:21#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961522;DISK:7129160.44;PPT:50.5;SQ:22.;NET:41#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961544;DISK:7129156.44;PPT:49.4;SQ:22.;NET:12#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961580;DISK:7129152.44;PPT:49.4;SQ:22.;NET:22#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961600;DISK:7129144.44;PPT:49.4;SQ:22.;NET:32#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961637;DISK:7129140.44;PPT:49.4;SQ:22.;NET:42#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961658;DISK:7129132.44;PPT:48.9;SQ:22.;NET:13#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961687;DISK:7129124.44;PPT:49.4;SQ:22.;NET:23#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961715;DISK:7129116.44;PPT:49.4;SQ:22.;NET:33#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961745;DISK:7129108.44;PPT:49.4;SQ:22.;NET:43#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557961767;DISK:7129104.44;PPT:48.3;SQ:22.;NET:14#\n'
